delivery_date,split,last_settlement_price,settlement_price,price_change_eur_mwh,target_direction,pnl_long_eur,pnl_short_eur,gen_solar_mw_mean,gen_wind_onshore_mw_mean,gen_wind_offshore_mw_mean,gen_fossil_gas_mw_mean,gen_fossil_hard_coal_mw_mean,gen_fossil_brown_coal_lignite_mw_mean,gen_nuclear_mw_mean,load_actual_mw_mean,load_forecast_mw_mean,forecast_solar_mw_mean,forecast_wind_onshore_mw_mean,forecast_wind_offshore_mw_mean,weather_temperature_2m_degc_mean,weather_wind_speed_10m_kmh_mean,weather_shortwave_radiation_wm2_mean,price_fr_eur_mwh_mean,price_nl_eur_mwh_mean,price_at_eur_mwh_mean,price_pl_eur_mwh_mean,price_cz_eur_mwh_mean,price_dk_1_eur_mwh_mean,flow_fr_net_import_mw_mean,flow_nl_net_import_mw_mean,carbon_price_usd_mean,gas_price_usd_mean,price_mean,price_max,price_min,price_std
2019-05-07,train,44.72083333333333,50.465,5.744166666666672,1,137.86000000000013,-137.86000000000013,5889.323854166666,9897.462916666665,3992.833645833334,5031.401041666667,6953.072187500001,13262.694166666666,6652.938229166667,60222.50104166666,54477.481562500005,6288.17875,10469.123125,3769.98,5.379166666666666,11.362499999999999,167.5,44.97625,45.45541666666667,44.762499999999996,264.03125,43.76666666666667,42.4225,179.92125,-1690.1533333333334,17.563958803812664,14.373333295186361,44.72083333333333,56.14,33.07,6.653003843748142
2019-05-08,train,50.465,38.75333333333334,-11.711666666666666,-1,-281.08,281.08,7306.057708333334,3766.9478125,1350.1111458333332,5890.15375,8826.344791666666,14470.249479166667,6658.942083333332,60458.1728125,55312.7746875,6925.5965625,3698.3925,1453.8117708333332,6.45,7.604166666666667,184.625,50.01166666666666,51.36666666666667,50.512499999999996,256.25916666666666,47.165416666666665,45.26666666666667,1477.6991666666665,-875.8070833333333,18.591042359670002,14.184999783833822,50.465,68.61,39.03,8.212884363317032
2019-05-09,train,38.75333333333334,45.794999999999995,7.041666666666657,1,168.99999999999977,-168.99999999999977,4739.47,12335.9059375,2711.724583333333,5350.6121875,6411.679375,14009.379166666666,6649.558958333334,61037.1246875,56331.91354166667,4150.818125,13192.910312499998,2678.7740625,8.554166666666667,12.516666666666666,116.83333333333333,37.683749999999996,39.42041666666667,38.781666666666666,251.665,29.900833333333335,40.587916666666665,3850.357083333334,-1688.6000000000001,18.959999084472656,14.29249970118205,38.75333333333334,49.44,32.01,5.07185727637165
2019-05-10,train,45.794999999999995,45.0075,-0.7874999999999943,-1,-18.899999999999864,18.899999999999864,5928.665729166667,8176.071145833333,2013.6546875000001,5596.817083333332,6711.042916666666,13704.844583333334,6636.143854166668,59995.433229166665,55214.5221875,5817.54,9517.143125,2090.8482291666664,10.845833333333333,11.825000000000001,219.125,45.1975,45.98083333333333,45.794999999999995,238.92791666666668,44.75458333333333,45.794999999999995,3372.463333333333,-237.21916666666667,18.9190616607666,14.432499885559084,45.794999999999995,55.24,30.26,7.25879436629623
2019-05-11,train,45.0075,36.8275,-8.18,-1,-196.32,196.32,6084.911041666666,7588.875208333334,1232.1834375,5859.827916666666,6984.905208333334,14664.989895833334,6634.558958333334,59122.214166666665,55124.691875,6538.399270833333,8790.707291666668,1822.6579166666668,9.991666666666667,12.820833333333333,193.125,45.09041666666667,45.51125,45.09125,246.6425,45.425000000000004,43.4925,2095.37125,-1189.3374999999999,17.977500915527344,14.071666558583578,45.0075,56.17,37.06,6.563570906410491
2019-05-12,train,36.8275,19.42833333333333,-17.39916666666667,-1,-417.58000000000004,417.58000000000004,4599.108020833333,10504.674375,1407.0455208333333,3993.9689583333334,3167.2112500000003,12373.848958333334,6600.176354166667,50053.794270833336,47503.89833333334,4403.4461458333335,9697.156458333333,1348.4429166666666,7.745833333333334,10.3375,54.958333333333336,32.72166666666667,40.245416666666664,36.99708333333333,235.37749999999997,34.87166666666666,36.982083333333335,2490.0508333333332,-1307.3779166666666,17.977500915527344,13.994999885559082,36.8275,43.0,29.56,3.04463498204843
2019-05-13,train,19.42833333333333,39.59875,20.17041666666667,1,484.09000000000015,-484.09000000000015,7590.142083333333,13640.737291666666,2717.835416666667,2833.405,1714.7951041666665,8027.929062499999,6316.077291666667,46002.77520833333,44539.916354166664,7381.948854166666,13425.5321875,2682.7814583333334,7.208333333333333,14.712499999999999,247.20833333333334,23.577083333333334,39.18541666666667,20.75583333333333,198.07375000000002,22.810833333333335,19.554583333333333,970.7758333333333,-2922.8250000000003,17.96364672978719,13.994999885559082,19.42833333333333,41.92,-22.96,17.677538601697147
2019-05-14,train,39.59875,40.947916666666664,1.3491666666666617,1,32.37999999999988,-32.37999999999988,9951.456979166667,10548.260208333333,1116.8478125,4267.190625,5190.3565625,11587.5859375,6591.181979166667,58210.699791666666,54881.22291666667,8944.454375,10216.580416666666,1271.9076041666665,7.3374999999999995,10.708333333333334,286.3333333333333,39.364583333333336,40.583333333333336,39.59875,244.40166666666667,41.189166666666665,41.40708333333333,2963.282916666667,-737.4079166666667,17.665833791097004,13.799166838328043,39.59875,53.01,29.37,7.7668690533125595
2019-05-15,train,40.947916666666664,40.693333333333335,-0.25458333333332916,-1,-6.1099999999999,6.1099999999999,8665.838333333333,9995.703541666668,348.154375,4500.211666666667,5451.140104166667,12531.951354166667,6608.782812500001,59169.595,55920.331979166665,8247.679375,9431.373541666666,251.81489583333334,7.3625,11.066666666666668,219.83333333333334,40.5075,40.92041666666667,40.860416666666666,236.87375,44.55125,43.99166666666667,3736.4666666666667,1417.4741666666666,18.153542121251423,13.78083324432373,40.947916666666664,55.53,33.84,6.879684635824944
2019-05-16,train,40.693333333333335,39.80583333333333,-0.8875000000000028,-1,-21.300000000000068,21.300000000000068,7510.668020833334,9201.814375,638.7617708333333,4889.694895833333,5623.963854166667,13923.863020833334,6614.887500000001,60393.849270833336,55944.99072916667,6640.271562499999,9279.983333333334,657.1605208333334,7.1625000000000005,10.170833333333333,218.79166666666666,40.56666666666667,40.58708333333333,40.693333333333335,235.92624999999998,45.66708333333333,42.50791666666667,3233.72125,1761.0616666666667,18.335208733876545,13.843332926432291,40.693333333333335,55.07,34.28,5.8942659436517415
2019-05-17,train,39.80583333333333,42.98916666666667,3.183333333333337,1,76.40000000000009,-76.40000000000009,4102.468437500001,8513.966458333334,3043.050416666667,5425.485,6110.680208333334,14125.404166666667,6599.522708333334,61257.97583333333,55517.15833333333,3474.855208333333,10172.172083333333,3312.1640625,6.7749999999999995,6.345833333333334,72.16666666666667,39.80583333333333,39.80583333333333,39.80583333333333,242.93416666666667,45.145,39.80583333333333,3511.192916666667,2088.6245833333332,17.977709134419758,13.463333447774252,39.80583333333333,49.3,32.07,4.504657412700448
2019-05-18,train,42.98916666666667,37.352916666666665,-5.636250000000004,-1,-135.2700000000001,135.2700000000001,7128.586875,4595.1251041666665,2818.823958333333,5128.265104166667,6170.726875,13546.9709375,6165.9934375,58698.075312500005,54531.34989583333,7028.929479166666,4993.6584375,2994.0360416666667,9.883333333333333,11.299999999999999,162.20833333333334,42.14625,42.9125,42.98916666666667,277.09708333333333,41.427083333333336,41.08375,2925.892916666666,1190.34625,17.579999923706055,12.94333299001058,42.98916666666667,52.92,33.79,6.224247058823692
2019-05-19,train,37.352916666666665,35.22125,-2.1316666666666677,-1,-51.160000000000025,51.160000000000025,9222.404791666666,4514.7940625,1616.6310416666665,3883.118958333333,4724.023020833333,12623.809374999999,5365.192395833333,48423.073645833334,48078.2646875,8591.786666666667,5405.321458333333,1973.8983333333333,13.395833333333334,8.004166666666666,284.75,37.01541666666667,37.33875,37.352916666666665,241.40708333333336,35.73583333333333,37.73625,1791.4958333333334,-1477.0120833333333,17.579999923706055,12.854999542236328,37.352916666666665,45.17,32.36,4.413517259675015
2019-05-20,train,35.22125,46.18,10.958750000000002,1,263.01000000000005,-263.01000000000005,8696.148645833333,4540.105416666666,1177.5102083333334,3116.6110416666666,4019.310729166667,12031.387708333334,5347.4865625,45330.7928125,44070.12770833333,8185.168750000001,4756.2490625,1228.375625,15.941666666666668,7.420833333333333,253.58333333333334,35.0825,35.21125,35.21083333333333,210.70624999999998,33.35666666666666,37.068333333333335,2306.9787499999998,-1558.8116666666667,17.582916577657063,12.854999542236328,35.22125,43.33,27.41,4.303857029001653
2019-05-21,train,46.18,43.100833333333334,-3.0791666666666657,-1,-73.89999999999998,73.89999999999998,4256.338541666667,7576.827291666667,1017.9982291666666,5644.0909375,6417.1909375,13947.770104166666,5368.019479166666,59155.59375,54337.442291666666,4536.603645833334,6247.0984375,1087.4984375000001,15.108333333333334,11.075000000000001,187.45833333333334,45.382083333333334,46.111250000000005,46.19125,257.03375,45.03541666666666,46.18,3041.83,625.6945833333333,17.654478788375854,12.896666367848715,46.18,63.22,33.77,8.794133914397017
2019-05-22,train,43.100833333333334,40.25,-2.850833333333334,-1,-68.42000000000002,68.42000000000002,3512.345729166667,13353.059895833334,2848.700833333334,4889.9809374999995,5527.791979166667,13692.454270833334,5352.514062499999,61184.053125,55831.37447916667,3180.043333333333,12644.636145833334,3075.564895833333,14.4375,13.779166666666667,216.5,42.46375,42.74375,43.20541666666667,285.20416666666665,41.55166666666667,43.100833333333334,3327.40875,1252.645,17.785937229792278,12.738333225250246,43.100833333333334,57.61,31.49,7.600992450455668
2019-05-23,train,40.25,40.9225,0.6724999999999994,1,16.139999999999986,-16.139999999999986,4281.787916666667,13785.272291666666,2295.6870833333332,4817.278645833333,5420.2733333333335,13448.814895833333,5373.4747916666665,59941.239062500004,55544.26125,4477.7134375,14423.077604166667,2300.0232291666666,10.875,17.558333333333334,133.25,40.25,40.25,40.25,259.46541666666667,41.233333333333334,40.224583333333335,2479.5583333333334,-61.75583333333333,18.43458382288615,12.65916633605957,40.25,50.35,29.0,6.727093176751429
2019-05-24,train,40.9225,40.627500000000005,-0.2949999999999946,-1,-7.07999999999987,7.07999999999987,10025.816666666668,2959.4836458333334,2095.7823958333333,4987.7709375,4936.524583333333,13270.2521875,5387.247083333333,59389.74927083333,55450.669583333336,9206.545416666666,3359.814479166667,2013.2685416666666,12.758333333333333,6.3999999999999995,273.9166666666667,39.92333333333333,40.624583333333334,40.85791666666667,248.09583333333333,42.973333333333336,40.66791666666666,2931.0045833333334,1579.75875,18.29531200726827,12.604166825612387,40.9225,55.18,31.85,7.008191635507693
2019-05-25,train,40.627500000000005,36.272083333333335,-4.35541666666667,-1,-104.53000000000009,104.53000000000009,9507.769270833332,6369.443437499999,2286.4764583333335,4820.501875,3671.572291666667,12200.337187500001,5373.836666666667,57922.96416666667,54133.35395833334,8841.623958333334,6022.636666666666,2243.7730208333332,14.541666666666666,7.433333333333334,235.54166666666666,38.98,40.30833333333333,40.651666666666664,268.0445833333333,39.24125,38.48291666666667,3032.9520833333336,1596.81125,17.957500457763672,12.3075000445048,40.627500000000005,50.95,34.79,5.171157678811433
2019-05-26,train,36.272083333333335,20.019166666666667,-16.252916666666668,-1,-390.07000000000005,390.07000000000005,7304.066666666667,4728.728645833334,1669.241041666667,4270.438854166667,2560.17,9657.131354166666,5360.407604166667,48235.08677083333,46419.729687499996,7423.788229166667,4903.948229166667,1543.5040625000001,11.924999999999999,10.2875,272.0833333333333,36.272083333333335,36.272083333333335,36.272083333333335,216.12958333333333,36.322916666666664,34.90708333333333,3051.273333333333,-509.5645833333333,17.957500457763672,12.25,36.272083333333335,44.71,31.35,4.052327274613896
2019-05-27,train,20.019166666666667,36.849583333333335,16.830416666666668,1,403.93000000000006,-403.93000000000006,8165.771770833333,12842.770729166667,4369.5685416666665,2591.9797916666666,1842.8272916666667,6647.294687500001,4860.049479166667,45647.24020833333,44178.89552083333,6988.448333333334,11941.8759375,3544.5141666666664,14.416666666666666,12.3375,238.95833333333334,20.031666666666666,25.735,20.435,194.61749999999998,23.278333333333332,26.278750000000002,2062.179166666667,-1880.16125,17.957500457763672,12.25,20.019166666666667,37.16,-13.95,13.797240403559805
2019-05-28,train,36.849583333333335,43.33166666666667,6.482083333333335,1,155.57000000000005,-155.57000000000005,6361.821458333333,8759.8440625,4081.4396875,4884.347291666667,3764.6891666666666,10245.9753125,5838.176770833333,58020.53760416667,54570.268645833334,6407.806770833333,9587.234270833333,3542.016145833333,13.966666666666667,9.275,86.375,32.94166666666667,37.41458333333333,36.85125,238.87875,36.062916666666666,35.552083333333336,3114.1558333333337,1785.4520833333333,17.956146240234375,12.25,36.849583333333335,50.59,12.2,9.78866046667694
2019-05-29,train,43.33166666666667,41.46625,-1.8654166666666683,-1,-44.77000000000004,44.77000000000004,5083.457916666667,5018.016875,1189.5023958333334,6145.408854166667,4733.299375,11216.091666666667,6654.197604166667,58496.174479166664,55235.0015625,4660.927083333333,5186.697916666667,1127.5426041666667,11.745833333333332,6.979166666666667,142.75,34.63583333333333,41.885,42.38708333333333,258.33666666666664,41.495416666666664,39.27166666666667,3370.15,2704.5375,17.92479093869527,12.475000381469727,43.33166666666667,64.59,33.07,8.602177513340123
2019-05-30,train,41.46625,16.13625,-25.330000000000002,-1,-607.9200000000001,607.9200000000001,7665.96625,4061.1988541666665,1392.4624999999999,5664.736458333333,4504.188020833333,10686.809479166666,7040.690520833334,56943.567291666666,53438.260104166664,7162.886770833334,3878.7727083333334,1221.1709375,10.75,7.254166666666666,267.0416666666667,37.209583333333335,41.11958333333333,40.900416666666665,248.24666666666667,40.757083333333334,40.83625,3085.9129166666667,1953.88375,17.915833393732708,12.274167060852053,41.46625,53.92,28.41,7.703503896449246
2019-05-31,train,16.13625,35.93625,19.8,1,475.20000000000005,-475.20000000000005,7971.314062500001,11475.690416666666,4730.8471875000005,2414.5738541666665,2170.4527083333332,7177.519375,6576.708229166667,46078.72614583333,45074.62916666667,7055.989270833333,10947.3646875,4140.3046875,13.379166666666668,11.633333333333333,196.875,19.321666666666665,32.30583333333333,16.899166666666666,272.01916666666665,26.710416666666664,16.02875,1474.0279166666667,-1240.34375,17.793333053588867,11.600000381469728,16.13625,40.34,0.03,14.76263020411601
2019-06-01,train,35.93625,29.66625,-6.27,-1,-150.48,150.48,7044.266458333333,5396.99625,2036.7717708333332,3926.140729166667,2376.645520833333,9351.681145833334,6957.30125,50766.89989583333,49311.130208333336,6987.555833333333,6274.905104166667,2515.8086458333332,16.5125,8.733333333333333,216.58333333333334,33.949999999999996,36.12208333333333,35.733333333333334,253.0875,35.93458333333333,36.0575,2699.8454166666666,918.3183333333333,17.18000030517578,11.250000000000002,35.93625,48.23,27.08,6.547509192848437
2019-06-02,train,29.66625,21.54958333333333,-8.11666666666667,-1,-194.8000000000001,194.8000000000001,10254.879166666668,3736.0464583333337,1919.5567708333335,2959.4595833333333,1971.2090625,7988.972916666667,7475.033541666667,47108.5146875,45434.565312499995,9630.119375,3895.418333333333,2120.7455208333336,18.379166666666666,6.583333333333333,247.95833333333334,28.49875,32.3825,29.48625,227.63125,29.195833333333336,29.527916666666666,1705.1641666666667,-881.6166666666667,17.18000030517578,11.204999923706056,29.66625,41.8,18.33,6.433229503742741
2019-06-03,train,21.54958333333333,37.64541666666667,16.09583333333334,1,386.3000000000001,-386.3000000000001,10717.666041666667,6802.410520833334,1980.0147916666665,2070.3476041666668,1872.9019791666667,6746.617395833334,7525.728125000001,44769.73239583333,43458.53364583333,10627.48375,6362.792708333333,2195.7140624999997,21.1375,9.420833333333333,324.5833333333333,17.45625,22.550833333333333,21.139166666666664,221.63,17.514166666666668,27.89833333333333,1786.795,-1192.4725,17.162291924158733,11.204999923706056,21.54958333333333,38.13,-9.02,12.870977287703516
2019-06-04,train,37.64541666666667,38.40083333333333,0.7554166666666617,1,18.12999999999988,-18.12999999999988,8827.351979166668,6765.5155208333335,1459.8160416666667,5315.714791666666,4788.564895833333,11014.6253125,7734.8215625,57996.121145833335,54198.33458333334,8837.273541666667,6082.355416666666,1842.1760416666666,21.5625,9.954166666666667,266.9166666666667,35.96083333333333,37.50416666666667,37.62625,248.37791666666666,36.8425,37.64541666666667,2766.1266666666666,831.5812500000001,16.77520751953125,11.117500305175783,37.64541666666667,50.5,19.64,9.024818427255338
2019-06-05,train,38.40083333333333,37.99041666666667,-0.4104166666666629,-1,-9.849999999999909,9.849999999999909,9867.033333333333,6424.825520833333,1846.1338541666667,5606.145625,5241.599895833334,11498.700208333334,7808.606770833333,59701.66354166667,54808.1084375,9452.885,5548.24625,1819.8009375000001,20.604166666666668,6.75,312.2916666666667,35.00541666666667,37.87708333333333,38.02833333333333,263.175,38.975833333333334,38.33875,3407.32625,657.8966666666666,17.23645814259847,11.774999936421713,38.40083333333333,55.43,26.06,7.493631450694687
2019-06-06,train,37.99041666666667,37.294999999999995,-0.6954166666666737,-1,-16.69000000000017,16.69000000000017,9814.129479166668,7799.876041666666,2465.913125,5541.364583333333,4323.291666666667,10802.222291666667,6963.6353125,59711.0509375,56275.214062499996,10003.329583333334,7644.340625,2284.3069791666667,23.045833333333334,8.7125,302.625,35.17375,37.91291666666667,37.79125,256.48583333333335,36.685833333333335,35.487500000000004,3210.45375,558.9970833333333,17.139375686645508,11.651666959126793,37.99041666666667,56.52,24.54,8.553639184411598
2019-06-07,train,37.294999999999995,33.67041666666667,-3.6245833333333266,-1,-86.98999999999984,86.98999999999984,5617.997291666667,11105.946875,2498.1453125,5757.420520833333,4204.9903125,9547.3559375,6527.164895833333,58685.5934375,57396.42895833333,6277.264270833333,11926.367291666667,3142.724270833334,16.045833333333334,13.204166666666666,167.41666666666666,33.69375,37.199999999999996,36.89,245.56500000000003,35.81916666666667,31.940416666666668,3295.76125,1107.41375,16.780000686645508,11.18749968210856,37.294999999999995,59.09,24.03,9.374712981113653
2019-06-08,train,33.67041666666667,-39.745416666666664,-73.41583333333332,-1,-1761.9799999999998,1761.9799999999998,10042.824583333333,10199.2684375,1973.4817708333333,4664.755,3576.4865625,8742.973333333333,6489.829583333333,56531.838333333326,55306.2425,10327.307291666666,9989.342812500001,2116.5064583333333,16.208333333333332,12.183333333333332,290.0416666666667,24.168333333333333,34.89833333333333,36.28041666666667,288.5108333333333,33.35041666666667,35.24,2806.427916666667,919.2070833333333,16.780000686645508,11.450833638509115,33.67041666666667,73.75,-19.95,18.46244471992352
2019-06-09,train,-39.745416666666664,23.428749999999997,63.174166666666665,1,1516.1799999999998,-1516.1799999999998,7887.236875,21321.357916666664,4169.728125000001,1843.3654166666668,1674.9002083333335,4474.2159375,4968.9366666666665,47545.8909375,46356.26052083333,8375.366354166666,22481.18302083333,4506.1521875,14.216666666666667,18.770833333333332,219.875,5.37625,27.959999999999997,27.997500000000002,213.44541666666666,-3.8441666666666663,6.560833333333334,490.97625,-1449.4325,16.780000686645508,11.520000457763672,-39.745416666666664,27.31,-90.01,41.897991440824015
2019-06-10,train,23.428749999999997,31.24875,7.820000000000004,1,187.6800000000001,-187.6800000000001,9324.720208333334,5902.420208333333,1917.9082291666666,2710.0705208333334,2034.41875,5387.636770833334,5143.473541666667,41413.926562500004,41698.90583333333,9301.310625,6072.442395833333,1953.1294791666667,16.333333333333332,7.970833333333334,292.7083333333333,20.755416666666665,33.107083333333335,22.981666666666666,192.13791666666668,24.020833333333332,20.649166666666666,1327.4358333333332,-2016.89875,16.821354786554974,11.520000457763672,23.428749999999997,50.53,5.28,14.478383981556481
2019-06-11,train,31.24875,45.252916666666664,14.004166666666663,1,336.0999999999999,-336.0999999999999,6319.627083333334,5767.288229166667,3837.1007291666665,3334.5183333333334,2478.1778125,6886.760520833333,5222.543125,43560.10208333333,43418.001979166664,6248.616354166667,6680.556145833333,3609.087916666667,18.529166666666665,6.825,223.625,31.261666666666667,31.861666666666668,31.2325,219.27791666666667,29.39375,30.427083333333332,2930.1,-1898.0200000000002,17.772499084472656,11.757500330607094,31.24875,40.83,25.83,4.839942788468906
2019-06-12,train,45.252916666666664,43.367916666666666,-1.884999999999998,-1,-45.23999999999995,45.23999999999995,6786.858749999999,3724.9791666666665,2223.9534375,5948.755520833333,5754.844375000001,11324.007708333333,5243.203854166667,56945.777916666666,53544.291041666664,5542.925729166666,3599.9609375,2467.9261458333335,17.116666666666667,7.620833333333334,208.45833333333334,40.79708333333333,45.106249999999996,44.57333333333333,257.13875,45.106249999999996,37.01625,3421.7325,-129.875,17.757290760676067,11.300833225250244,45.252916666666664,59.93,25.92,10.02896001334512
2019-06-13,train,43.367916666666666,38.72416666666667,-4.643749999999997,-1,-111.44999999999993,111.44999999999993,5823.714270833334,6880.753020833334,1661.7039583333333,6815.932916666668,6240.8371875,12542.664479166668,5239.9675,59040.26604166667,55746.85208333333,6294.644791666667,6213.9878125,1579.6109374999999,16.804166666666667,10.191666666666666,179.70833333333334,38.8425,43.26166666666666,42.79833333333334,271.0995833333333,44.07333333333333,40.79708333333333,3607.034166666667,-525.0191666666666,17.414478540420532,11.15000025431315,43.367916666666666,62.61,28.34,9.411135392929905
2019-06-14,train,38.72416666666667,41.681666666666665,2.957499999999996,1,70.9799999999999,-70.9799999999999,9509.640208333334,8115.821979166667,2611.501875,5913.424583333333,4339.970208333333,11063.954479166665,5243.61125,58176.331979166665,55382.75572916667,9535.061666666666,8264.078229166667,2904.1264583333336,16.916666666666668,10.245833333333334,277.5416666666667,32.655833333333334,38.062083333333334,39.47375,285.79583333333335,38.156666666666666,37.37208333333333,3813.3679166666666,347.2870833333333,17.575625737508137,11.352500438690186,38.72416666666667,76.5,27.38,13.333847390452766
2019-06-15,train,41.681666666666665,30.28125,-11.400416666666665,-1,-273.60999999999996,273.60999999999996,8913.419583333334,6689.892083333333,1531.1586458333334,6388.404062500001,4974.681979166667,11574.200625,5201.845208333333,57466.04645833333,54624.18666666667,9069.806145833334,7089.34125,1775.1473958333333,19.379166666666666,11.237499999999999,264.5,34.56583333333334,41.170833333333334,41.33416666666667,289.5266666666667,41.509166666666665,41.14958333333333,3426.585833333333,-447.16125000000005,17.59000015258789,11.332499821980797,41.681666666666665,64.69,28.24,11.172493655972852
2019-06-16,train,30.28125,31.385,1.1037500000000016,1,26.490000000000038,-26.490000000000038,7962.912708333333,11913.060833333335,2120.5266666666666,4237.5147916666665,2064.4748958333334,7763.748333333333,5142.852708333333,48542.568333333336,46541.96677083333,7467.195937500001,10973.002708333333,2185.6198958333334,19.7,13.725,292.0,27.42375,33.901666666666664,30.39125,228.17333333333332,29.936666666666667,27.243750000000002,3816.3370833333333,-1934.79625,17.59000015258789,11.31999969482422,30.28125,40.2,23.54,5.273092741951102
2019-06-17,train,31.385,41.76208333333333,10.377083333333328,1,249.04999999999987,-249.04999999999987,6396.965,2688.6235416666664,1654.1680208333335,4123.640104166667,2430.460104166667,8481.048958333333,5238.832395833333,44971.536041666666,43315.3490625,6968.132083333334,3008.441666666667,1778.8096875,16.179166666666667,5.183333333333334,190.83333333333334,24.075,33.37416666666667,30.735,194.26708333333332,29.77125,31.385,4015.141666666667,20.178333333333313,17.59197934468587,11.31999969482422,31.385,51.6,23.1,8.813410236679102
2019-06-18,train,41.76208333333333,42.345,0.5829166666666694,1,13.990000000000066,-13.990000000000066,10083.123541666666,2638.0334375,1222.6905208333333,6488.054479166666,5487.6125,13400.434895833334,5754.9334375,57342.81291666667,53624.67875,9920.194479166666,2500.0392708333334,1105.226875,17.804166666666667,6.8,292.7916666666667,33.5075,41.720416666666665,40.662083333333335,287.8833333333333,43.40416666666667,39.875,3393.566666666667,-787.6154166666666,17.643854935963947,11.528333028157554,41.76208333333333,70.1,29.48,11.96955702902219
2019-06-19,train,42.345,40.93416666666666,-1.4108333333333363,-1,-33.86000000000007,33.86000000000007,9988.850833333332,4262.256458333333,513.1780208333333,7079.13,5864.5271875,13468.237291666666,5891.386458333333,59417.354895833334,54821.79958333333,9979.0325,4637.658854166667,674.7126041666667,20.462500000000002,8.270833333333334,286.6666666666667,33.48708333333333,43.24583333333334,41.602916666666665,307.4533333333333,42.26833333333333,41.7175,3449.9370833333337,-707.4083333333333,17.77812584241231,11.124166488647461,42.345,67.12,30.05,10.324706122778467
2019-06-20,train,40.93416666666666,36.61708333333333,-4.317083333333329,-1,-103.6099999999999,103.6099999999999,9449.430729166666,5291.840416666667,1037.4567708333332,7138.794687500001,5617.404583333333,12947.15875,6091.9290625,58961.60093750001,54285.050729166665,9233.1753125,4956.811875,1660.5564583333335,22.083333333333332,6.5625,298.5,33.31333333333333,40.90541666666667,40.439166666666665,289.59,42.37791666666667,40.630833333333335,3465.4725,-635.9404166666667,17.515207529067993,10.576666355133057,40.93416666666666,58.64,30.23,8.166277911480618
2019-06-21,train,36.61708333333333,38.72958333333333,2.112499999999997,1,50.69999999999993,-50.69999999999993,6767.6284375,5237.0529166666665,705.6665625,6770.516666666666,3441.0663541666668,11747.742291666667,6312.526979166666,49954.584375,47454.71875,6995.346041666667,4888.868541666667,727.7960416666666,18.474999999999998,8.466666666666667,234.375,34.85,37.99791666666667,36.395833333333336,214.7854166666667,36.52625,36.61708333333333,3046.0004166666663,-1030.6695833333333,17.754166682561237,10.205832958221434,36.61708333333333,51.96,28.54,6.3632173152776454
2019-06-22,train,38.72958333333333,31.104583333333334,-7.6249999999999964,-1,-182.99999999999991,182.99999999999991,8581.472395833332,3245.42625,776.4766666666666,6741.3684375,2951.3889583333334,11557.564479166665,6387.017083333333,52784.146041666674,51402.082604166666,8253.016562499999,3822.03375,793.2321874999999,16.504166666666666,8.775,258.125,33.23208333333333,38.46666666666666,38.25291666666667,273.33583333333337,38.97,36.937083333333334,3651.271666666667,178.88500000000002,17.850000381469727,10.320832888285318,38.72958333333333,49.91,31.91,6.031438273324824
2019-06-23,train,31.104583333333334,20.827916666666667,-10.276666666666667,-1,-246.64000000000001,246.64000000000001,7997.556145833333,6730.278020833332,382.14197916666666,3944.321875,1904.1864583333333,9479.265729166667,6460.0790625,47059.40458333333,46340.41770833333,7201.983125,6141.628958333334,311.4560416666667,18.316666666666666,12.6,263.125,24.411666666666665,30.866249999999997,31.090833333333332,237.39583333333334,31.991666666666664,31.104583333333334,3544.3254166666666,-646.2375000000001,17.850000381469727,10.354999542236328,31.104583333333334,37.91,26.76,2.7564217181711865
2019-06-24,train,20.827916666666667,34.51625,13.688333333333333,1,328.52,-328.52,9422.287291666666,8525.731979166667,2675.5095833333335,2939.2251041666664,1341.1766666666667,7313.876666666667,6379.499583333333,44395.11572916667,43947.8465625,9174.926562499999,9034.8778125,2232.906354166667,19.845833333333335,13.65,340.0,12.059166666666668,30.1925,21.061666666666664,193.44000000000003,21.99083333333333,26.229583333333334,3057.8279166666666,-1937.1366666666665,17.87854202588399,10.354999542236328,20.827916666666667,36.35,-5.34,11.905221353297657
2019-06-25,train,34.51625,41.22708333333333,6.710833333333333,1,161.06,-161.06,10833.919270833334,9743.245416666667,4455.921666666666,5721.948541666668,2694.0834375,9892.942395833334,6430.952708333333,58822.005937500006,53733.701875,10639.153854166667,10139.118645833334,4304.603645833334,21.266666666666666,12.770833333333334,338.125,29.557083333333335,36.007083333333334,34.20041666666667,252.55541666666667,34.75,31.94,3285.0245833333333,-1642.8575,18.533229033152264,10.225833098093668,34.51625,56.78,22.22,9.1938702701027
2019-06-26,train,41.22708333333333,37.89041666666667,-3.336666666666666,-1,-80.07999999999998,80.07999999999998,10386.067395833334,6126.591041666667,1821.3586458333332,6544.9109375,5024.301458333333,11879.4896875,6368.4971875,60802.51072916667,55446.30552083333,10475.394791666668,6901.733958333333,2681.458125,24.087500000000002,9.654166666666667,331.2916666666667,34.155,43.335,40.26208333333333,288.35541666666666,42.9925,36.3275,3321.6324999999997,-1272.2970833333334,18.524375279744465,9.90416685740153,41.22708333333333,74.8,22.86,14.228882286504037
